model,benchmark,config,seed,cell_id,iteration,parent_a,parent_b,ancestor,actual_event,actual_full_val_lift,variant,G1_pass,G1_score_a,G1_score_b,G1_ref_score,G2_agreement,G2_pass,G3_gini,G3_unavailable,G3_pass,layer1_passed,layer1_skip_reason,behavioral_diversity,selected_algo,algo_reason,max_pred_tokens_a,max_pred_tokens_b,predicted_growth_ratio,specialization_split,token_jaccard,final_decision
gpt-4.1-mini,ifbench,combine_all_budget_proportional,0,gpt-4.1-mini/ifbench/combine_all_budget_proportional_s0,36,5,9,0,accepted,0.0008333333333333526,G3_off,False,0.7419444444444445,0.8130555555555555,0.7668055555555555,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,246,10683,,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,21,3,4,0,accepted,0.03083333333333338,G3_on,False,0.6841666666666667,0.7072222222222222,0.6911111111111111,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,464,242,1.7281947261663286,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,21,3,4,0,accepted,0.03083333333333338,G3_off,False,0.6841666666666667,0.7072222222222222,0.6911111111111111,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,464,242,1.7281947261663286,,,skip
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,27,2,4,0,rejected,,G3_on,True,0.6941666666666667,0.7072222222222222,0.6911111111111111,0.8333333333333334,True,0.16666666666666674,False,True,True,,0.16666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,189,242,1.5104712041884816,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,27,2,4,0,rejected,,G3_off,True,0.6941666666666667,0.7072222222222222,0.6911111111111111,0.8333333333333334,True,,False,True,True,,0.16666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,189,242,1.5104712041884816,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,50,5,10,1,accepted,0.03499999999999992,G3_on,True,0.7380555555555556,0.7805555555555556,0.7380555555555556,0.83,True,0.16666666666666674,False,True,True,,0.17,summarize_before,bloat_risk_growth_over_safe_ratio,611,234,1.2813599062133645,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_immediate,0,gpt-4.1-mini/ifbench/combine_all_immediate_s0,50,5,10,1,accepted,0.03499999999999992,G3_off,True,0.7380555555555556,0.7805555555555556,0.7380555555555556,0.83,True,,False,True,True,,0.17,summarize_before,bloat_risk_growth_over_safe_ratio,611,234,1.2813599062133645,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_score_plateau,0,gpt-4.1-mini/ifbench/combine_all_score_plateau_s0,36,3,6,0,accepted,-0.01388888888888895,G3_on,True,0.6866666666666666,0.8147222222222222,0.6866666666666666,0.8233333333333334,True,0.25,False,True,True,,0.17666666666666667,summarize_before,bloat_risk_predictor_over_LMAX,504,10683,,,,summarize_before
gpt-4.1-mini,ifbench,combine_all_score_plateau,0,gpt-4.1-mini/ifbench/combine_all_score_plateau_s0,36,3,6,0,accepted,-0.01388888888888895,G3_off,True,0.6866666666666666,0.8147222222222222,0.6866666666666666,0.8233333333333334,True,,False,True,True,,0.17666666666666667,summarize_before,bloat_risk_predictor_over_LMAX,504,10683,,,,summarize_before
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,27,3,5,0,accepted,0.04972222222222211,G3_on,False,0.6866666666666666,0.7419444444444445,0.6888888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,504,246,1.4071294559099436,,,skip
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,27,3,5,0,accepted,0.04972222222222211,G3_off,False,0.6866666666666666,0.7419444444444445,0.6888888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,504,246,1.4071294559099436,,,skip
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,31,2,7,0,accepted,0.0,G3_on,False,0.6958333333333333,0.8158333333333333,0.7188888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,189,476,1.3165584415584415,,,skip
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,31,2,7,0,accepted,0.0,G3_off,False,0.6958333333333333,0.8158333333333333,0.7188888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,189,476,1.3165584415584415,,,skip
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,36,5,9,0,accepted,0.0,G3_on,False,0.7419444444444445,0.8130555555555555,0.7668055555555555,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,246,10683,,,,skip
gpt-4.1-mini,ifbench,original_budget_proportional,0,gpt-4.1-mini/ifbench/original_budget_proportional_s0,36,5,9,0,accepted,0.0,G3_off,False,0.7419444444444445,0.8130555555555555,0.7668055555555555,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,246,10683,,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,21,3,4,0,accepted,0.0,G3_on,False,0.6875,0.7072222222222222,0.6902777777777778,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,464,242,1.7281947261663286,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,21,3,4,0,accepted,0.0,G3_off,False,0.6875,0.7072222222222222,0.6902777777777778,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,464,242,1.7281947261663286,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,27,5,6,0,accepted,0.0,G3_on,False,0.7072222222222222,0.6744444444444445,0.6888888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,242,196,1.5287958115183247,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,27,5,6,0,accepted,0.0,G3_off,False,0.7072222222222222,0.6744444444444445,0.6888888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,242,196,1.5287958115183247,,,skip
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,30,1,8,0,accepted,0.0,G3_on,True,0.6902777777777778,0.7230555555555556,0.6902777777777778,0.8466666666666667,True,0.16666666666666674,False,True,True,,0.15333333333333332,summarize_before,bloat_risk_growth_over_safe_ratio,140,390,1.2521588946459412,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,30,1,8,0,accepted,0.0,G3_off,True,0.6902777777777778,0.7230555555555556,0.6902777777777778,0.8466666666666667,True,,False,True,True,,0.15333333333333332,summarize_before,bloat_risk_growth_over_safe_ratio,140,390,1.2521588946459412,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,36,7,9,2,accepted,0.0005555555555555314,G3_on,True,0.7072222222222222,0.7230555555555556,0.6888888888888889,0.8133333333333334,True,0.2142857142857142,False,True,True,,0.18666666666666668,summarize_before,bloat_risk_growth_over_safe_ratio,242,390,1.3436960276338514,,,summarize_before
gpt-4.1-mini,ifbench,original_immediate,0,gpt-4.1-mini/ifbench/original_immediate_s0,36,7,9,2,accepted,0.0005555555555555314,G3_off,True,0.7072222222222222,0.7230555555555556,0.6888888888888889,0.8133333333333334,True,,False,True,True,,0.18666666666666668,summarize_before,bloat_risk_growth_over_safe_ratio,242,390,1.3436960276338514,,,summarize_before
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,36,5,6,0,accepted,0.0,G3_on,False,0.6416666666666667,0.8075,0.6866666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,11931,227,,,,skip
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,36,5,6,0,accepted,0.0,G3_off,False,0.6416666666666667,0.8075,0.6866666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,11931,227,,,,skip
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,57,3,10,0,accepted,0.0,G3_on,True,0.6866666666666666,0.7711111111111112,0.6866666666666666,0.8,True,0.33333333333333326,False,True,True,,0.2,summarize_before,bloat_risk_predictor_over_LMAX,504,9992,,,,summarize_before
gpt-4.1-mini,ifbench,original_score_plateau,0,gpt-4.1-mini/ifbench/original_score_plateau_s0,57,3,10,0,accepted,0.0,G3_off,True,0.6866666666666666,0.7711111111111112,0.6866666666666666,0.8,True,,False,True,True,,0.2,summarize_before,bloat_risk_predictor_over_LMAX,504,9992,,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,27,3,5,0,accepted,0.04972222222222211,G3_on,False,0.6866666666666666,0.7419444444444445,0.6888888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,504,246,1.4071294559099436,,,skip
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,27,3,5,0,accepted,0.04972222222222211,G3_off,False,0.6866666666666666,0.7419444444444445,0.6888888888888889,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,504,246,1.4071294559099436,,,skip
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,31,2,7,0,accepted,0.007500000000000062,G3_on,False,0.6941666666666667,0.8158333333333333,0.7180555555555557,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,189,476,1.3165584415584415,,,skip
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,31,2,7,0,accepted,0.007500000000000062,G3_off,False,0.6941666666666667,0.8158333333333333,0.7180555555555557,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,189,476,1.3165584415584415,,,skip
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,36,5,8,0,accepted,0.004166666666666652,G3_on,False,0.7419444444444445,0.8233333333333334,0.7916666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,246,476,1.3504867872044506,,,skip
gpt-4.1-mini,ifbench,summarize_before_budget_proportional,0,gpt-4.1-mini/ifbench/summarize_before_budget_proportional_s0,36,5,8,0,accepted,0.004166666666666652,G3_off,False,0.7419444444444445,0.8233333333333334,0.7916666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,246,476,1.3504867872044506,,,skip
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,21,3,4,0,accepted,0.014444444444444482,G3_on,False,0.6841666666666667,0.7072222222222222,0.6911111111111111,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,464,242,1.7281947261663286,,,skip
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,21,3,4,0,accepted,0.014444444444444482,G3_off,False,0.6841666666666667,0.7072222222222222,0.6911111111111111,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,464,242,1.7281947261663286,,,skip
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,28,2,4,0,rejected,,G3_on,True,0.6941666666666667,0.7072222222222222,0.6911111111111111,0.8333333333333334,True,0.16666666666666674,False,True,True,,0.16666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,189,242,1.5104712041884816,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,28,2,4,0,rejected,,G3_off,True,0.6941666666666667,0.7072222222222222,0.6911111111111111,0.8333333333333334,True,,False,True,True,,0.16666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,189,242,1.5104712041884816,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,30,2,7,0,accepted,0.021666666666666612,G3_on,False,0.6941666666666667,0.7905555555555556,0.7172222222222222,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,189,198,1.5769230769230769,,,skip
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,30,2,7,0,accepted,0.021666666666666612,G3_off,False,0.6941666666666667,0.7905555555555556,0.7172222222222222,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,189,198,1.5769230769230769,,,skip
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,36,6,9,2,accepted,-0.05194444444444435,G3_on,False,0.7172222222222222,0.8130555555555555,0.7561111111111112,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,686,10683,,,,skip
gpt-4.1-mini,ifbench,summarize_before_immediate,0,gpt-4.1-mini/ifbench/summarize_before_immediate_s0,36,6,9,2,accepted,-0.05194444444444435,G3_off,False,0.7172222222222222,0.8130555555555555,0.7561111111111112,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_predictor_over_LMAX,686,10683,,,,skip
gpt-4.1-mini,ifbench,summarize_before_score_plateau,0,gpt-4.1-mini/ifbench/summarize_before_score_plateau_s0,36,3,6,0,accepted,-0.011388888888888893,G3_on,True,0.6866666666666666,0.8130555555555555,0.6866666666666666,0.8233333333333334,True,0.25,False,True,True,,0.17666666666666667,summarize_before,bloat_risk_predictor_over_LMAX,504,10683,,,,summarize_before
gpt-4.1-mini,ifbench,summarize_before_score_plateau,0,gpt-4.1-mini/ifbench/summarize_before_score_plateau_s0,36,3,6,0,accepted,-0.011388888888888893,G3_off,True,0.6866666666666666,0.8130555555555555,0.6866666666666666,0.8233333333333334,True,,False,True,True,,0.17666666666666667,summarize_before,bloat_risk_predictor_over_LMAX,504,10683,,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,112,3,8,0,accepted,0.013333333333333364,G3_on,True,0.4266666666666667,0.47,0.41500000000000004,0.91,True,0.25,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,814,436,1.329635499207607,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,112,3,8,0,accepted,0.013333333333333364,G3_off,True,0.4266666666666667,0.47,0.41500000000000004,0.91,True,,False,True,True,,0.09,summarize_before,bloat_risk_growth_over_safe_ratio,814,436,1.329635499207607,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,119,9,10,8,rejected,,G3_on,True,0.48333333333333334,0.47333333333333333,0.47,0.97,True,0.3500000000000001,False,True,True,,0.03,summarize_before,bloat_risk_growth_over_safe_ratio,814,481,1.2902264600715136,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,119,9,10,8,rejected,,G3_off,True,0.48333333333333334,0.47333333333333333,0.47,0.97,True,,False,True,True,,0.03,summarize_before,bloat_risk_growth_over_safe_ratio,814,481,1.2902264600715136,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,121,10,11,0,accepted,-0.016666666666666663,G3_on,False,0.47333333333333333,0.4666666666666667,0.4683333333333333,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,481,814,1.2238051470588236,0.11333333333333333,0.3471223021582734,skip
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,121,10,11,0,accepted,-0.016666666666666663,G3_off,False,0.47333333333333333,0.4666666666666667,0.4683333333333333,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,481,814,1.2238051470588236,0.11333333333333333,0.3471223021582734,skip
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,185,9,15,0,accepted,-0.010000000000000064,G3_on,True,0.48333333333333334,0.5066666666666667,0.47,0.83,True,0.1071428571428572,False,True,True,,0.17,summarize_before,bloat_risk_growth_over_safe_ratio,814,814,1.4065309985802177,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,185,9,15,0,accepted,-0.010000000000000064,G3_off,True,0.48333333333333334,0.5066666666666667,0.47,0.83,True,,False,True,True,,0.17,summarize_before,bloat_risk_growth_over_safe_ratio,814,814,1.4065309985802177,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,187,10,15,0,accepted,-0.013333333333333364,G3_on,True,0.47333333333333333,0.5066666666666667,0.47,0.82,True,0.16666666666666674,False,True,True,,0.18,summarize_before,bloat_risk_growth_over_safe_ratio,481,814,1.4396592522479887,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_budget_proportional,0,gpt-4.1-mini/hotpotqa/combine_all_budget_proportional_s0,187,10,15,0,accepted,-0.013333333333333364,G3_off,True,0.47333333333333333,0.5066666666666667,0.47,0.82,True,,False,True,True,,0.18,summarize_before,bloat_risk_growth_over_safe_ratio,481,814,1.4396592522479887,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,33,3,4,0,accepted,-0.010000000000000009,G3_on,True,0.42333333333333334,0.46,0.42333333333333334,0.87,True,0.3500000000000001,False,True,True,,0.13,summarize_before,bloat_risk_growth_over_safe_ratio,814,814,1.2894598846355532,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,33,3,4,0,accepted,-0.010000000000000009,G3_off,True,0.42333333333333334,0.46,0.42333333333333334,0.87,True,,False,True,True,,0.13,summarize_before,bloat_risk_growth_over_safe_ratio,814,814,1.2894598846355532,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,118,3,6,0,accepted,-0.009999999999999898,G3_on,False,0.42333333333333334,0.5266666666666666,0.45,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,814,814,1.3035075161059413,,,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,118,3,6,0,accepted,-0.009999999999999898,G3_off,False,0.42333333333333334,0.5266666666666666,0.45,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,814,814,1.3035075161059413,,,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,131,6,8,0,accepted,-0.05333333333333329,G3_on,False,0.5266666666666666,0.45,0.46,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,814,1137,1.16599040944301,0.14333333333333334,0.4643478260869565,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,131,6,8,0,accepted,-0.05333333333333329,G3_off,False,0.5266666666666666,0.45,0.46,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,814,1137,1.16599040944301,0.14333333333333334,0.4643478260869565,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,176,7,9,3,rejected,,G3_on,True,0.5166666666666667,0.47333333333333333,0.47333333333333333,0.8766666666666667,True,0.1875,False,True,True,,0.12333333333333334,original,safe_complementary_original,814,1137,1.1422699968384444,0.12333333333333334,0.6881533101045296,original
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,176,7,9,3,rejected,,G3_off,True,0.5166666666666667,0.47333333333333333,0.47333333333333333,0.8766666666666667,True,,False,True,True,,0.12333333333333334,original,safe_complementary_original,814,1137,1.1422699968384444,0.12333333333333334,0.6881533101045296,original
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,225,9,11,0,accepted,-0.033333333333333326,G3_on,False,0.47333333333333333,0.5233333333333333,0.5066666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1137,1001,1.4606386342080304,,,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,225,9,11,0,accepted,-0.033333333333333326,G3_off,False,0.47333333333333333,0.5233333333333333,0.5066666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1137,1001,1.4606386342080304,,,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,230,7,12,0,rejected,,G3_on,False,0.5166666666666667,0.49,0.49833333333333335,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,814,2145,1.2167423750811162,0.08,0.5610795454545454,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,230,7,12,0,rejected,,G3_off,False,0.5166666666666667,0.49,0.49833333333333335,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,814,2145,1.2167423750811162,0.08,0.5610795454545454,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,259,7,12,3,accepted,-0.023333333333333373,G3_on,False,0.5166666666666667,0.49,0.5066666666666667,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,814,2145,1.0973393900064894,0.08,0.5610795454545454,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,259,7,12,3,accepted,-0.023333333333333373,G3_off,False,0.5166666666666667,0.49,0.5066666666666667,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,814,2145,1.0973393900064894,0.08,0.5610795454545454,skip
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,266,11,13,1,accepted,-0.00666666666666671,G3_on,True,0.5233333333333333,0.5333333333333333,0.5066666666666667,0.8833333333333333,True,0.1071428571428572,False,True,True,,0.11666666666666667,original,safe_complementary_original,1001,814,1.0685413005272408,0.11666666666666667,0.6237623762376238,original
gpt-4.1-mini,hotpotqa,combine_all_immediate,0,gpt-4.1-mini/hotpotqa/combine_all_immediate_s0,266,11,13,1,accepted,-0.00666666666666671,G3_off,True,0.5233333333333333,0.5333333333333333,0.5066666666666667,0.8833333333333333,True,,False,True,True,,0.11666666666666667,original,safe_complementary_original,1001,814,1.0685413005272408,0.11666666666666667,0.6237623762376238,original
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,45,3,6,0,rejected,,G3_on,True,0.4266666666666667,0.41333333333333333,0.41333333333333333,0.8733333333333333,True,0.3500000000000001,False,True,True,,0.12666666666666668,original,safe_complementary_original,814,893,1.2259174311926606,0.12666666666666668,0.49506903353057197,original
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,45,3,6,0,rejected,,G3_off,True,0.4266666666666667,0.41333333333333333,0.41333333333333333,0.8733333333333333,True,,False,True,True,,0.12666666666666668,original,safe_complementary_original,814,893,1.2259174311926606,0.12666666666666668,0.49506903353057197,original
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,167,3,12,0,accepted,0.03999999999999998,G3_on,True,0.4266666666666667,0.48333333333333334,0.41333333333333333,0.81,True,0.0,False,True,True,,0.19,summarize_before,bloat_risk_growth_over_safe_ratio,814,659,1.890649762282092,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,167,3,12,0,accepted,0.03999999999999998,G3_off,True,0.4266666666666667,0.48333333333333334,0.41333333333333333,0.81,True,,False,True,True,,0.19,summarize_before,bloat_risk_growth_over_safe_ratio,814,659,1.890649762282092,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,181,6,14,0,accepted,-0.030000000000000027,G3_on,False,0.41333333333333333,0.4266666666666667,0.42000000000000004,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,893,814,1.4854211663066954,,,skip
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,181,6,14,0,accepted,-0.030000000000000027,G3_off,False,0.41333333333333333,0.4266666666666667,0.42000000000000004,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,893,814,1.4854211663066954,,,skip
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,207,6,12,0,accepted,-0.006666666666666654,G3_on,True,0.41333333333333333,0.48333333333333334,0.41333333333333333,0.8033333333333333,True,0.44999999999999996,False,True,True,,0.19666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,893,659,1.6576834862385321,,,summarize_before
gpt-4.1-mini,hotpotqa,combine_all_score_plateau,0,gpt-4.1-mini/hotpotqa/combine_all_score_plateau_s0,207,6,12,0,accepted,-0.006666666666666654,G3_off,True,0.41333333333333333,0.48333333333333334,0.41333333333333333,0.8033333333333333,True,,False,True,True,,0.19666666666666666,summarize_before,bloat_risk_growth_over_safe_ratio,893,659,1.6576834862385321,,,summarize_before
